experiment,method,n_views,n_objects,sde_ref_mean,sde_ref_min,sde_ref_max,f1_ref
plane_v02,svd,26,723,0.005385984350700766,4.325070267379976e-06,0.06625595180620156,0.0972863741339492
plane_v02,svd,6,821,0.008319460689917681,1.3116213514429566e-06,0.22890919778480737,0.1375
plane_v02,svd_sde,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02,svd_sde,14,837,0.008684619650647015,1.3868699640696906e-06,0.19400541303864502,0.11272545090180361
plane_v02,svd_sde,26,723,0.005385984350700766,4.325070267379976e-06,0.06625595180620156,0.0972863741339492
plane_v02,svd_sde,6,821,0.008319460689917681,1.3116213514429566e-06,0.22890919778480737,0.1375
plane_v02_1,ransac_svd,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1,ransac_svd,14,840,0.015780709471509117,3.271161371227206e-06,0.2570945514217284,0.08075772681954138
plane_v02_1,ransac_svd,26,770,0.015486844972684963,1.8680847112326838e-06,0.19971652980873972,0.06209327548806942
plane_v02_1,ransac_svd,6,821,0.01357472510613208,2.8047797269236295e-06,0.24282071295960508,0.11646279306829765
plane_v02_1,ransac_svd_sde,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1,ransac_svd_sde,14,840,0.015780709471509117,3.271161371227206e-06,0.2570945514217284,0.08075772681954138
plane_v02_1,ransac_svd_sde,26,770,0.015486844972684963,1.8680847112326838e-06,0.19971652980873972,0.06209327548806942
plane_v02_1,ransac_svd_sde,6,821,0.01357472510613208,2.8047797269236295e-06,0.24282071295960508,0.11646279306829765
plane_v02_1,svd,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1,svd,14,840,0.01032399136078899,3.271161371227206e-06,0.3078884920558211,0.08374875373878365
plane_v02_1,svd,26,770,0.005858978747620577,1.8680847112326838e-06,0.19208380803965758,0.09110629067245118
plane_v02_1,svd,6,821,0.009699267713646435,2.0910641859163094e-06,0.22749282544613056,0.11952089704383281
plane_v02_1,svd_sde,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1,svd_sde,14,840,0.01032399136078899,3.271161371227206e-06,0.3078884920558211,0.08374875373878365
plane_v02_1,svd_sde,26,770,0.005858978747620577,1.8680847112326838e-06,0.19208380803965758,0.09110629067245118
plane_v02_1,svd_sde,6,821,0.009699267713646435,2.0910641859163094e-06,0.22749282544613056,0.11952089704383281
plane_v02_1_cluster,ransac_svd,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_cluster,ransac_svd,14,840,0.01574540188556456,2.1394576842218687e-06,0.25709455142172866,0.0777666999002991
plane_v02_1_cluster,ransac_svd,26,769,0.015171558999618136,1.207300972890147e-05,0.19208380803965758,0.050488599348534204
plane_v02_1_cluster,ransac_svd,6,821,0.013458319680223717,4.67537311483909e-08,0.24282071295960508,0.11085626911314986
plane_v02_1_cluster,ransac_svd_sde,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_cluster,ransac_svd_sde,14,840,0.01574540188556456,2.1394576842218687e-06,0.25709455142172866,0.0777666999002991
plane_v02_1_cluster,ransac_svd_sde,26,769,0.015171558999618136,1.207300972890147e-05,0.19208380803965758,0.050488599348534204
plane_v02_1_cluster,ransac_svd_sde,6,821,0.013458319680223717,4.67537311483909e-08,0.24282071295960508,0.11085626911314986
plane_v02_1_cluster,svd,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_cluster,svd,14,840,0.01020088719744102,2.1394576842218687e-06,0.3078884920558212,0.08773678963110668
plane_v02_1_cluster,svd,26,769,0.005473280837011891,9.898929241842769e-06,0.19208380803965758,0.08930510314875136
plane_v02_1_cluster,svd,6,821,0.00981486656333003,4.67537311483909e-08,0.22749282544613056,0.12054026503567788
plane_v02_1_cluster,svd_sde,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_cluster,svd_sde,14,840,0.01020088719744102,2.1394576842218687e-06,0.3078884920558212,0.08773678963110668
plane_v02_1_cluster,svd_sde,26,769,0.005473280837011891,9.898929241842769e-06,0.19208380803965758,0.08930510314875136
plane_v02_1_cluster,svd_sde,6,821,0.00981486656333003,4.67537311483909e-08,0.22749282544613056,0.12054026503567788
plane_v02_1_hdbscan_ms2,ransac_svd,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms2,ransac_svd,14,840,0.015523709741633482,1.2524849994938382e-07,0.2570945514217282,0.10817547357926222
plane_v02_1_hdbscan_ms2,ransac_svd,26,770,0.015134953704089087,7.779995398619991e-06,0.19351194925537624,0.07592190889370933
plane_v02_1_hdbscan_ms2,ransac_svd,6,821,0.01045204796281849,4.67537311483909e-08,0.27099644989614635,0.18144750254842
plane_v02_1_hdbscan_ms2,ransac_svd_sde,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms2,ransac_svd_sde,14,840,0.015523709741633482,1.2524849994938382e-07,0.2570945514217282,0.10817547357926222
plane_v02_1_hdbscan_ms2,ransac_svd_sde,26,770,0.015134953704089087,7.779995398619991e-06,0.19351194925537624,0.07592190889370933
plane_v02_1_hdbscan_ms2,ransac_svd_sde,6,821,0.01045204796281849,4.67537311483909e-08,0.27099644989614635,0.18144750254842
plane_v02_1_hdbscan_ms2,svd,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms2,svd,14,840,0.011403596562687014,1.2524849994938382e-07,0.30788849205582086,0.10643070787637088
plane_v02_1_hdbscan_ms2,svd,26,770,0.006205659408316557,7.779995398619991e-06,0.19208380803965758,0.10303687635574837
plane_v02_1_hdbscan_ms2,svd,6,821,0.00969298459680358,4.67537311483909e-08,0.22749282544613056,0.18705402650356778
plane_v02_1_hdbscan_ms2,svd_sde,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms2,svd_sde,14,840,0.011403596562687014,1.2524849994938382e-07,0.30788849205582086,0.10643070787637088
plane_v02_1_hdbscan_ms2,svd_sde,26,770,0.006205659408316557,7.779995398619991e-06,0.19208380803965758,0.10303687635574837
plane_v02_1_hdbscan_ms2,svd_sde,6,821,0.00969298459680358,4.67537311483909e-08,0.22749282544613056,0.18705402650356778
plane_v02_1_hdbscan_ms3,ransac_svd,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms3,ransac_svd,14,840,0.01633794366589793,7.003801114342788e-06,0.3051169416579601,0.10094715852442672
plane_v02_1_hdbscan_ms3,ransac_svd,26,770,0.015977653509279096,1.0110953610523584e-05,0.19208380803965758,0.09436008676789588
plane_v02_1_hdbscan_ms3,ransac_svd,6,821,0.011388605179780636,1.6106783872237977e-06,0.22749282544613056,0.16258919469928645
plane_v02_1_hdbscan_ms3,ransac_svd_sde,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms3,ransac_svd_sde,14,840,0.01633794366589793,7.003801114342788e-06,0.3051169416579601,0.10094715852442672
plane_v02_1_hdbscan_ms3,ransac_svd_sde,26,770,0.015977653509279096,1.0110953610523584e-05,0.19208380803965758,0.09436008676789588
plane_v02_1_hdbscan_ms3,ransac_svd_sde,6,821,0.011388605179780636,1.6106783872237977e-06,0.22749282544613056,0.16258919469928645
plane_v02_1_hdbscan_ms3,svd,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms3,svd,14,840,0.014763591339024353,7.003801114342788e-06,0.3051169416579601,0.1034396809571286
plane_v02_1_hdbscan_ms3,svd,26,770,0.010484650347020603,1.0110953610523584e-05,0.19208380803965758,0.09517353579175705
plane_v02_1_hdbscan_ms3,svd,6,821,0.010038954528456866,1.6106783872237977e-06,0.22749282544613056,0.177624872579001
plane_v02_1_hdbscan_ms3,svd_sde,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms3,svd_sde,14,840,0.014763591339024353,7.003801114342788e-06,0.3051169416579601,0.1034396809571286
plane_v02_1_hdbscan_ms3,svd_sde,26,770,0.010484650347020603,1.0110953610523584e-05,0.19208380803965758,0.09517353579175705
plane_v02_1_hdbscan_ms3,svd_sde,6,821,0.010038954528456866,1.6106783872237977e-06,0.22749282544613056,0.177624872579001
plane_v02_1_hdbscan_ms5,ransac_svd,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms5,ransac_svd,14,840,0.015612706436800987,3.271161371227206e-06,0.2873237630833799,0.10094715852442672
plane_v02_1_hdbscan_ms5,ransac_svd,26,770,0.013449943817329313,1.0110953610523584e-05,0.19208380803965758,0.1244577006507592
plane_v02_1_hdbscan_ms5,ransac_svd,6,821,0.013465435018237618,6.032244249240316e-07,0.24282071295960508,0.14398572884811417
plane_v02_1_hdbscan_ms5,ransac_svd_sde,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms5,ransac_svd_sde,14,840,0.015612706436800987,3.271161371227206e-06,0.2873237630833799,0.10094715852442672
plane_v02_1_hdbscan_ms5,ransac_svd_sde,26,770,0.013449943817329313,1.0110953610523584e-05,0.19208380803965758,0.1244577006507592
plane_v02_1_hdbscan_ms5,ransac_svd_sde,6,821,0.013465435018237618,6.032244249240316e-07,0.24282071295960508,0.14398572884811417
plane_v02_1_hdbscan_ms5,svd,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms5,svd,14,840,0.013670561050894963,3.271161371227206e-06,0.2873237630833799,0.10618145563310069
plane_v02_1_hdbscan_ms5,svd,26,770,0.012545001201126052,1.0110953610523584e-05,0.19208380803965758,0.12662689804772234
plane_v02_1_hdbscan_ms5,svd,6,821,0.009915323965147802,6.032244249240316e-07,0.22749282544613056,0.14627930682976556
plane_v02_1_hdbscan_ms5,svd_sde,1,616,0.004097442023770762,1.558382870938092e-05,0.12374698406360557,0.46190476190476193
plane_v02_1_hdbscan_ms5,svd_sde,14,840,0.013670561050894963,3.271161371227206e-06,0.2873237630833799,0.10618145563310069
plane_v02_1_hdbscan_ms5,svd_sde,26,770,0.012545001201126052,1.0110953610523584e-05,0.19208380803965758,0.12662689804772234
plane_v02_1_hdbscan_ms5,svd_sde,6,821,0.009915323965147802,6.032244249240316e-07,0.22749282544613056,0.14627930682976556
plane_v02_1_p3,ransac_svd,1,737,0.018191635236560526,2.9224558579066112e-05,0.30921360912762136,0.33644067796610166
plane_v02_1_p3,ransac_svd,14,848,0.016643547260314702,7.6126988282123964e-06,0.255789906464395,0.07534584980237155
plane_v02_1_p3,ransac_svd,26,794,0.015250206918308145,2.58106120347772e-06,0.19917332169746296,0.04894736842105263
plane_v02_1_p3,ransac_svd,6,838,0.012658633962967859,2.5383034468081125e-06,0.24361808877281727,0.13036963036963037
plane_v02_1_p3,ransac_svd_sde,1,737,0.018191635236560526,2.9224558579066112e-05,0.30921360912762136,0.33644067796610166
plane_v02_1_p3,ransac_svd_sde,14,848,0.016643547260314702,7.6126988282123964e-06,0.255789906464395,0.07534584980237155
plane_v02_1_p3,ransac_svd_sde,26,794,0.015250206918308145,2.58106120347772e-06,0.19917332169746296,0.04894736842105263
plane_v02_1_p3,ransac_svd_sde,6,838,0.012658633962967859,2.5383034468081125e-06,0.24361808877281727,0.13036963036963037
plane_v02_1_p3,svd,1,737,0.018191635236560526,2.9224558579066112e-05,0.30921360912762136,0.33644067796610166
plane_v02_1_p3,svd,14,848,0.009654331516068305,3.770430586748786e-06,0.3074963816713297,0.07954545454545454
plane_v02_1_p3,svd,26,794,0.005657297584622991,2.58106120347772e-06,0.16788750057741633,0.08789473684210526
plane_v02_1_p3,svd,6,838,0.008600301581740247,2.293537434415176e-06,0.2213689427664316,0.10739260739260739
plane_v02_1_p3,svd_sde,1,737,0.018191635236560526,2.9224558579066112e-05,0.30921360912762136,0.33644067796610166
plane_v02_1_p3,svd_sde,14,848,0.009654331516068305,3.770430586748786e-06,0.3074963816713297,0.07954545454545454
plane_v02_1_p3,svd_sde,26,794,0.005657297584622991,2.58106120347772e-06,0.16788750057741633,0.08789473684210526
plane_v02_1_p3,svd_sde,6,838,0.008600301581740247,2.293537434415176e-06,0.2213689427664316,0.10739260739260739
plane_v02_1_p5,ransac_svd,1,788,0.022734472991479703,8.559352429180066e-06,0.3249499187483247,0.29723991507430997
plane_v02_1_p5,ransac_svd,14,850,0.015746102929465204,2.937783408811506e-06,0.310055812728661,0.07840236686390534
plane_v02_1_p5,ransac_svd,26,807,0.014753798593510253,6.095323413705495e-06,0.20123744194370222,0.047248182762201454
plane_v02_1_p5,ransac_svd,6,843,0.013056435420927753,2.810223345809989e-06,0.24122829418594505,0.12002982107355865
plane_v02_1_p5,ransac_svd_sde,1,788,0.022734472991479703,8.559352429180066e-06,0.3249499187483247,0.29723991507430997
plane_v02_1_p5,ransac_svd_sde,14,850,0.015746102929465204,2.937783408811506e-06,0.310055812728661,0.07840236686390534
plane_v02_1_p5,ransac_svd_sde,26,807,0.014753798593510253,6.095323413705495e-06,0.20123744194370222,0.047248182762201454
plane_v02_1_p5,ransac_svd_sde,6,843,0.013056435420927753,2.810223345809989e-06,0.24122829418594505,0.12002982107355865
plane_v02_1_p5,svd,1,788,0.022734472991479703,8.559352429180066e-06,0.3249499187483247,0.29723991507430997
plane_v02_1_p5,svd,14,850,0.009057162697615051,2.937783408811506e-06,0.310055812728661,0.07371794871794872
plane_v02_1_p5,svd,26,807,0.0047916816473647945,6.095323413705495e-06,0.08218049123025441,0.09267912772585671
plane_v02_1_p5,svd,6,843,0.008584450000771302,2.810223345809989e-06,0.22549623288789322,0.09766401590457258
plane_v02_1_p5,svd_sde,1,788,0.022734472991479703,8.559352429180066e-06,0.3249499187483247,0.29723991507430997
plane_v02_1_p5,svd_sde,14,850,0.009057162697615051,2.937783408811506e-06,0.310055812728661,0.07371794871794872
plane_v02_1_p5,svd_sde,26,807,0.0047916816473647945,6.095323413705495e-06,0.08218049123025441,0.09267912772585671
plane_v02_1_p5,svd_sde,6,843,0.008584450000771302,2.810223345809989e-06,0.22549623288789322,0.09766401590457258
plane_v02_cluster,ransac_svd,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_cluster,ransac_svd,14,837,0.013135675999977907,8.146843810096321e-06,0.1940054130386449,0.10270541082164328
plane_v02_cluster,ransac_svd,26,722,0.01439111850056216,4.231172375153827e-06,0.19120177606636382,0.05982658959537572
plane_v02_cluster,ransac_svd,6,821,0.012757134278868303,1.0907347933103568e-06,0.2483984421529318,0.1423469387755102
plane_v02_cluster,ransac_svd_sde,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_cluster,ransac_svd_sde,14,837,0.013135675999977907,8.146843810096321e-06,0.1940054130386449,0.10270541082164328
plane_v02_cluster,ransac_svd_sde,26,722,0.01439111850056216,4.231172375153827e-06,0.19120177606636382,0.05982658959537572
plane_v02_cluster,ransac_svd_sde,6,821,0.012757134278868303,1.0907347933103568e-06,0.2483984421529318,0.1423469387755102
plane_v02_cluster,svd,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_cluster,svd,14,837,0.0083383323411876,1.3868699640696906e-06,0.1940054130386449,0.11047094188376753
plane_v02_cluster,svd,26,722,0.005054092412098124,4.231172375153827e-06,0.06625595180620156,0.09248554913294797
plane_v02_cluster,svd,6,821,0.008242281115537719,1.0907347933103568e-06,0.22890919778480737,0.1392857142857143
plane_v02_cluster,svd_sde,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_cluster,svd_sde,14,837,0.0083383323411876,1.3868699640696906e-06,0.1940054130386449,0.11047094188376753
plane_v02_cluster,svd_sde,26,722,0.005054092412098124,4.231172375153827e-06,0.06625595180620156,0.09248554913294797
plane_v02_cluster,svd_sde,6,821,0.008242281115537719,1.0907347933103568e-06,0.22890919778480737,0.1392857142857143
plane_v02_hdbscan_ms2,ransac_svd,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms2,ransac_svd,14,837,0.01149583255577873,6.794488032529183e-07,0.19400541303864502,0.14253507014028055
plane_v02_hdbscan_ms2,ransac_svd,26,723,0.014435310520162637,1.4647656418701363e-06,0.2745060739882328,0.07390300230946882
plane_v02_hdbscan_ms2,ransac_svd,6,821,0.008823357590875856,9.472233553854041e-08,0.22890919778480737,0.21454081632653063
plane_v02_hdbscan_ms2,ransac_svd_sde,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms2,ransac_svd_sde,14,837,0.01149583255577873,6.794488032529183e-07,0.19400541303864502,0.14253507014028055
plane_v02_hdbscan_ms2,ransac_svd_sde,26,723,0.014435310520162637,1.4647656418701363e-06,0.2745060739882328,0.07390300230946882
plane_v02_hdbscan_ms2,ransac_svd_sde,6,821,0.008823357590875856,9.472233553854041e-08,0.22890919778480737,0.21454081632653063
plane_v02_hdbscan_ms2,svd,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms2,svd,14,837,0.00911405063746155,6.794488032529183e-07,0.19400541303864502,0.14103206412825653
plane_v02_hdbscan_ms2,svd,26,723,0.0061126531037617865,1.4647656418701363e-06,0.2745060739882328,0.1024826789838337
plane_v02_hdbscan_ms2,svd,6,821,0.008217551965128394,9.472233553854041e-08,0.22890919778480737,0.22270408163265307
plane_v02_hdbscan_ms2,svd_sde,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms2,svd_sde,14,837,0.00911405063746155,6.794488032529183e-07,0.19400541303864502,0.14103206412825653
plane_v02_hdbscan_ms2,svd_sde,26,723,0.0061126531037617865,1.4647656418701363e-06,0.2745060739882328,0.1024826789838337
plane_v02_hdbscan_ms2,svd_sde,6,821,0.008217551965128394,9.472233553854041e-08,0.22890919778480737,0.22270408163265307
plane_v02_hdbscan_ms3,ransac_svd,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms3,ransac_svd,14,837,0.012186125061572142,8.655182265285373e-06,0.19400541303864502,0.13877755511022044
plane_v02_hdbscan_ms3,ransac_svd,26,723,0.014652919557885453,5.335099025502421e-06,0.1433936626459134,0.101905311778291
plane_v02_hdbscan_ms3,ransac_svd,6,821,0.010154518878881847,1.3116213514429566e-06,0.22890919778480737,0.2045918367346939
plane_v02_hdbscan_ms3,ransac_svd_sde,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms3,ransac_svd_sde,14,837,0.012186125061572142,8.655182265285373e-06,0.19400541303864502,0.13877755511022044
plane_v02_hdbscan_ms3,ransac_svd_sde,26,723,0.014652919557885453,5.335099025502421e-06,0.1433936626459134,0.101905311778291
plane_v02_hdbscan_ms3,ransac_svd_sde,6,821,0.010154518878881847,1.3116213514429566e-06,0.22890919778480737,0.2045918367346939
plane_v02_hdbscan_ms3,svd,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms3,svd,14,837,0.010962355505878534,1.3868699640696906e-06,0.19400541303864502,0.1497995991983968
plane_v02_hdbscan_ms3,svd,26,723,0.009232055622005825,5.335099025502421e-06,0.1433936626459134,0.09930715935334873
plane_v02_hdbscan_ms3,svd,6,821,0.008803069652894168,1.3116213514429566e-06,0.22890919778480737,0.21887755102040815
plane_v02_hdbscan_ms3,svd_sde,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms3,svd_sde,14,837,0.010962355505878534,1.3868699640696906e-06,0.19400541303864502,0.1497995991983968
plane_v02_hdbscan_ms3,svd_sde,26,723,0.009232055622005825,5.335099025502421e-06,0.1433936626459134,0.09930715935334873
plane_v02_hdbscan_ms3,svd_sde,6,821,0.008803069652894168,1.3116213514429566e-06,0.22890919778480737,0.21887755102040815
plane_v02_hdbscan_ms5,ransac_svd,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms5,ransac_svd,14,837,0.011714698895068959,1.3662688947084892e-05,0.14369371057976338,0.15330661322645292
plane_v02_hdbscan_ms5,ransac_svd,26,723,0.012201191795100076,2.216667658920408e-06,0.14771391588093996,0.12095842956120093
plane_v02_hdbscan_ms5,ransac_svd,6,821,0.012848323942196775,1.3116213514429566e-06,0.2483984421529318,0.15994897959183674
plane_v02_hdbscan_ms5,ransac_svd_sde,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms5,ransac_svd_sde,14,837,0.011714698895068959,1.3662688947084892e-05,0.14369371057976338,0.15330661322645292
plane_v02_hdbscan_ms5,ransac_svd_sde,26,723,0.012201191795100076,2.216667658920408e-06,0.14771391588093996,0.12095842956120093
plane_v02_hdbscan_ms5,ransac_svd_sde,6,821,0.012848323942196775,1.3116213514429566e-06,0.2483984421529318,0.15994897959183674
plane_v02_hdbscan_ms5,svd,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms5,svd,14,837,0.010004403631811225,1.3868699640696906e-06,0.14369371057976338,0.15706412825651303
plane_v02_hdbscan_ms5,svd,26,723,0.01118892099698182,2.216667658920408e-06,0.14771391588093996,0.1258660508083141
plane_v02_hdbscan_ms5,svd,6,821,0.00919161028650811,1.3116213514429566e-06,0.22890919778480737,0.15663265306122448
plane_v02_hdbscan_ms5,svd_sde,1,618,0.004746090460807968,1.558382870938092e-05,0.15142816860815028,0.4709066305818674
plane_v02_hdbscan_ms5,svd_sde,14,837,0.010004403631811225,1.3868699640696906e-06,0.14369371057976338,0.15706412825651303
plane_v02_hdbscan_ms5,svd_sde,26,723,0.01118892099698182,2.216667658920408e-06,0.14771391588093996,0.1258660508083141
plane_v02_hdbscan_ms5,svd_sde,6,821,0.00919161028650811,1.3116213514429566e-06,0.22890919778480737,0.15663265306122448
plane_v02_p3,ransac_svd,1,733,0.018845187175525205,2.0864206068211898e-05,0.31159405792220923,0.3313356164383562
plane_v02_p3,ransac_svd,14,845,0.01360950449010706,8.529380179365508e-06,0.20001480737777033,0.1070366699702676
plane_v02_p3,ransac_svd,26,755,0.014953316269679636,3.880938150269057e-06,0.19024333380998076,0.054756637168141595
plane_v02_p3,ransac_svd,6,832,0.01236812369668414,2.534124500110901e-06,0.2462420639442787,0.1352169525731584
plane_v02_p3,ransac_svd_sde,1,733,0.018845187175525205,2.0864206068211898e-05,0.31159405792220923,0.3313356164383562
plane_v02_p3,ransac_svd_sde,14,845,0.01360950449010706,8.529380179365508e-06,0.20001480737777033,0.1070366699702676
plane_v02_p3,ransac_svd_sde,26,755,0.014953316269679636,3.880938150269057e-06,0.19024333380998076,0.054756637168141595
plane_v02_p3,ransac_svd_sde,6,832,0.01236812369668414,2.534124500110901e-06,0.2462420639442787,0.1352169525731584
plane_v02_p3,svd,1,733,0.018845187175525205,2.0864206068211898e-05,0.31159405792220923,0.3313356164383562
plane_v02_p3,svd,14,845,0.008048844879969116,7.041141767475669e-06,0.12361839766477298,0.09390485629335976
plane_v02_p3,svd,26,755,0.005352531303860848,3.880938150269057e-06,0.06614934483784767,0.0898783185840708
plane_v02_p3,svd,6,832,0.007229076943674413,2.534124500110901e-06,0.1785394550516301,0.11806256306760848
plane_v02_p3,svd_sde,1,733,0.018845187175525205,2.0864206068211898e-05,0.31159405792220923,0.3313356164383562
plane_v02_p3,svd_sde,14,845,0.008048844879969116,7.041141767475669e-06,0.12361839766477298,0.09390485629335976
plane_v02_p3,svd_sde,26,755,0.005352531303860848,3.880938150269057e-06,0.06614934483784767,0.0898783185840708
plane_v02_p3,svd_sde,6,832,0.007229076943674413,2.534124500110901e-06,0.1785394550516301,0.11806256306760848
plane_v02_p5,ransac_svd,1,775,0.022613132968422642,8.559352429180066e-06,0.3477998581733279,0.28521126760563376
plane_v02_p5,ransac_svd,14,847,0.012820633652451128,4.344354333996509e-06,0.19485243282072676,0.10163204747774482
plane_v02_p5,ransac_svd,26,769,0.015670625757522736,6.038502621720605e-06,0.20831741792684016,0.04874727668845316
plane_v02_p5,ransac_svd,6,839,0.01120676202802366,4.4284665121926675e-06,0.24413672120190136,0.14125
plane_v02_p5,ransac_svd_sde,1,775,0.022613132968422642,8.559352429180066e-06,0.3477998581733279,0.28521126760563376
plane_v02_p5,ransac_svd_sde,14,847,0.012820633652451128,4.344354333996509e-06,0.19485243282072676,0.10163204747774482
plane_v02_p5,ransac_svd_sde,26,769,0.015670625757522736,6.038502621720605e-06,0.20831741792684016,0.04874727668845316
plane_v02_p5,ransac_svd_sde,6,839,0.01120676202802366,4.4284665121926675e-06,0.24413672120190136,0.14125
plane_v02_p5,svd,1,775,0.022613132968422642,8.559352429180066e-06,0.3477998581733279,0.28521126760563376
plane_v02_p5,svd,14,847,0.007297944437915414,3.1669677785515173e-06,0.07829043671171668,0.08456973293768547
plane_v02_p5,svd,26,769,0.0057410191646372795,6.038502621720605e-06,0.20831741792684016,0.08741830065359477
plane_v02_p5,svd,6,839,0.007129458678695937,1.590310797259106e-05,0.17418244818015194,0.10875
plane_v02_p5,svd_sde,1,775,0.022613132968422642,8.559352429180066e-06,0.3477998581733279,0.28521126760563376
plane_v02_p5,svd_sde,14,847,0.007297944437915414,3.1669677785515173e-06,0.07829043671171668,0.08456973293768547
plane_v02_p5,svd_sde,26,769,0.0057410191646372795,6.038502621720605e-06,0.20831741792684016,0.08741830065359477
plane_v02_p5,svd_sde,6,839,0.007129458678695937,1.590310797259106e-05,0.17418244818015194,0.10875
plane_v03,ransac_svd,14,624,0.014792410137051393,2.0721482723584815e-06,0.1835968711073216,0.16610738255033558
plane_v03,ransac_svd,26,657,0.014793280654673929,2.4215808343588175e-06,0.2055483528175351,0.11627906976744184
plane_v03,ransac_svd,6,541,0.012048170721234253,1.4701911846358116e-06,0.18217251806774545,0.13660990712074303
plane_v03,ransac_svd_sde,14,624,0.014792410137051393,2.0721482723584815e-06,0.1835968711073216,0.16610738255033558
plane_v03,ransac_svd_sde,26,657,0.014793280654673929,2.4215808343588175e-06,0.2055483528175351,0.11627906976744184
plane_v03,ransac_svd_sde,6,541,0.012048170721234253,1.4701911846358116e-06,0.18217251806774545,0.13660990712074303
plane_v03,svd,14,624,0.011876699919960949,2.0721482723584815e-06,0.1835968711073216,0.13926174496644295
plane_v03,svd,26,657,0.01136406459151116,2.4215808343588175e-06,0.15863221711175052,0.12887596899224807
plane_v03,svd,6,541,0.011292291827837584,1.4701911846358116e-06,0.18217251806774545,0.1478328173374613
plane_v03,svd_sde,14,624,0.011876699919960949,2.0721482723584815e-06,0.1835968711073216,0.13926174496644295
plane_v03,svd_sde,26,657,0.01136406459151116,2.4215808343588175e-06,0.15863221711175052,0.12887596899224807
plane_v03,svd_sde,6,541,0.011292291827837584,1.4701911846358116e-06,0.18217251806774545,0.1478328173374613
plane_v03_1,ransac_svd,14,634,0.01605731782913551,3.501430294865518e-07,0.2698324394237046,0.15927152317880794
